date,tournament,patch,w_l,side,vs,bans,bans_vs,picks,picks_vs,players,ban1,ban2,ban3,ban4,ban5,ban_vs1,ban_vs2,ban_vs3,ban_vs4,ban_vs5,pick_top,pick_jg,pick_mid,pick_bot,pick_sup,pick_vs_top,pick_vs_jg,pick_vs_mid,pick_vs_bot,pick_vs_sup,player_top,player_jg,player_mid,player_bot,player_sup
2025-02-07,KR LCK Cup 2025,25.S1.2,Win,Blue,DN Freecs,"Varus,Ambessa,Vi,Leona,Braum","Skarner,Kalista,Elise,Miss Fortune,Sylas","K'Sante,Zyra,Corki,Kai'Sa,Poppy","Jayce,Nidalee,Hwei,Ezreal,Rell","Rich,Sponge,Ucal,Teddy,Andil",Varus,Ambessa,Vi,Leona,Braum,Skarner,Kalista,Elise,Miss Fortune,Sylas,K'Sante,Zyra,Corki,Kai'Sa,Poppy,Jayce,Nidalee,Hwei,Ezreal,Rell,Rich,Sponge,Ucal,Teddy,Andil
2025-02-07,KR LCK Cup 2025,25.S1.2,Win,Red,DN Freecs,"Skarner,Kalista,Vi,Rakan,Lulu","Varus,Rumble,Elise,Viego,Renekton","Camille,Xin Zhao,Aurora,Ashe,Braum","Ambessa,Wukong,Galio,Ziggs,Leona","Rich,Sponge,Ucal,Teddy,Andil",Skarner,Kalista,Vi,Rakan,Lulu,Varus,Rumble,Elise,Viego,Renekton,Camille,Xin Zhao,Aurora,Ashe,Braum,Ambessa,Wukong,Galio,Ziggs,Leona,Rich,Sponge,Ucal,Teddy,Andil
2025-02-08,KR LCK Cup 2025,25.S1.2,Loss,Red,Hanwha Life Esports,"Skarner,Kalista,Vi,Ezreal,Caitlyn","Varus,Xin Zhao,Zyra,Leona,Lillia","K'Sante,Sejuani,Jayce,Kai'Sa,Elise","Gnar,Nidalee,Corki,Ashe,Pantheon","Rich,Sponge,Ucal,Teddy,Andil",Skarner,Kalista,Vi,Ezreal,Caitlyn,Varus,Xin Zhao,Zyra,Leona,Lillia,K'Sante,Sejuani,Jayce,Kai'Sa,Elise,Gnar,Nidalee,Corki,Ashe,Pantheon,Rich,Sponge,Ucal,Teddy,Andil
2025-02-08,KR LCK Cup 2025,25.S1.2,Loss,Blue,Hanwha Life Esports,"Xin Zhao,Poppy,Ezreal,Anivia,Akali","Skarner,Kalista,Ambessa,Taliyah,Rell","Rumble,Vi,Yone,Miss Fortune,Rakan","Aurora,Wukong,Galio,Varus,Nautilus","Rich,Sponge,Ucal,Teddy,Andil",Xin Zhao,Poppy,Ezreal,Anivia,Akali,Skarner,Kalista,Ambessa,Taliyah,Rell,Rumble,Vi,Yone,Miss Fortune,Rakan,Aurora,Wukong,Galio,Varus,Nautilus,Rich,Sponge,Ucal,Teddy,Andil
2025-02-09,KR LCK Cup 2025,25.S1.2,Loss,Blue,Nongshim RedForce,"Shen,Nocturne,Azir,Xayah,Caitlyn","Skarner,Kalista,Zyra,Lucian,Miss Fortune","Camille,Sejuani,Orianna,Senna,Ornn","Gnar,Poppy,Taliyah,Aphelios,Rell","Rich,Sponge,Ucal,Teddy,Andil",Shen,Nocturne,Azir,Xayah,Caitlyn,Skarner,Kalista,Zyra,Lucian,Miss Fortune,Camille,Sejuani,Orianna,Senna,Ornn,Gnar,Poppy,Taliyah,Aphelios,Rell,Rich,Sponge,Ucal,Teddy,Andil
2025-02-09,KR LCK Cup 2025,25.S1.2,Loss,Blue,Nongshim RedForce,"Ambessa,Rumble,Shen,Kai'Sa,Ziggs","Skarner,Kalista,Zyra,Xayah,Azir","K'Sante,Xin Zhao,Akali,Varus,Elise","Aurora,Vi,Yone,Ezreal,Nautilus","Rich,Sponge,Ucal,Teddy,Andil",Ambessa,Rumble,Shen,Kai'Sa,Ziggs,Skarner,Kalista,Zyra,Xayah,Azir,K'Sante,Xin Zhao,Akali,Varus,Elise,Aurora,Vi,Yone,Ezreal,Nautilus,Rich,Sponge,Ucal,Teddy,Andil
2025-02-09,KR LCK Cup 2025,25.S1.2,Win,Blue,Nongshim RedForce,"Sejuani,Rumble,Shen,Miss Fortune,Rell","Skarner,Kalista,Zyra,Poppy,Renekton","Jax,Nidalee,Jayce,Kai'Sa,Leona","Ambessa,Lillia,Corki,Ashe,Braum","Rich,Sponge,Ucal,Teddy,Andil",Sejuani,Rumble,Shen,Miss Fortune,Rell,Skarner,Kalista,Zyra,Poppy,Renekton,Jax,Nidalee,Jayce,Kai'Sa,Leona,Ambessa,Lillia,Corki,Ashe,Braum,Rich,Sponge,Ucal,Teddy,Andil
2025-02-09,KR LCK Cup 2025,25.S1.2,Loss,Red,Nongshim RedForce,"Skarner,Sejuani,Kalista,Lee Sin,Viego","Poppy,Zyra,Xayah,Miss Fortune,Lucian","Galio,Wukong,Sylas,Zeri,Lulu","Rumble,Maokai,Tristana,Jinx,Blitzcrank","Rich,Sponge,Ucal,Teddy,Andil",Skarner,Sejuani,Kalista,Lee Sin,Viego,Poppy,Zyra,Xayah,Miss Fortune,Lucian,Galio,Wukong,Sylas,Zeri,Lulu,Rumble,Maokai,Tristana,Jinx,Blitzcrank,Rich,Sponge,Ucal,Teddy,Andil
,KR LCK 2025 Rounds 1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-02,KR LCK 2025 Rounds 1-2,25.06,Win,Red,DN Freecs,"Naafiri,Jayce,Neeko,Renekton,Camille","Ryze,Poppy,Yone,Kalista,Rakan","Ambessa,Vi,Taliyah,Ashe,Braum","Aatrox,Xin Zhao,Galio,Varus,Renata Glasc","Rich,Sponge,Ucal,Teddy,Andil",Naafiri,Jayce,Neeko,Renekton,Camille,Ryze,Poppy,Yone,Kalista,Rakan,Ambessa,Vi,Taliyah,Ashe,Braum,Aatrox,Xin Zhao,Galio,Varus,Renata Glasc,Rich,Sponge,Ucal,Teddy,Andil
2025-04-02,KR LCK 2025 Rounds 1-2,25.06,Win,Blue,DN Freecs,"Varus,Vi,Kalista,Azir,Tristana","Naafiri,Jayce,Zyra,Kai'Sa,Yone","Gwen,Sejuani,Corki,Miss Fortune,Rell","Rumble,Skarner,Aurora,Ezreal,Alistar","Rich,Sponge,Ucal,Teddy,Andil",Varus,Vi,Kalista,Azir,Tristana,Naafiri,Jayce,Zyra,Kai'Sa,Yone,Gwen,Sejuani,Corki,Miss Fortune,Rell,Rumble,Skarner,Aurora,Ezreal,Alistar,Rich,Sponge,Ucal,Teddy,Andil
2025-04-04,KR LCK 2025 Rounds 1-2,25.06,Loss,Blue,T1,"Varus,Vi,Kalista,Miss Fortune,Ashe","Gwen,Sejuani,Taliyah,Ezreal,Kai'Sa","Jayce,Naafiri,Aurora,Corki,Rell","Rumble,Xin Zhao,Azir,Jhin,Alistar","Rich,Sponge,Ucal,Teddy,Andil",Varus,Vi,Kalista,Miss Fortune,Ashe,Gwen,Sejuani,Taliyah,Ezreal,Kai'Sa,Jayce,Naafiri,Aurora,Corki,Rell,Rumble,Xin Zhao,Azir,Jhin,Alistar,Rich,Sponge,Ucal,Teddy,Andil
2025-04-04,KR LCK 2025 Rounds 1-2,25.06,Loss,Blue,T1,"Poppy,Varus,Kalista,Skarner,Nocturne","Gwen,Sejuani,Ezreal,Kai'Sa,Xayah","Aatrox,Vi,Ahri,Ashe,Braum","Ambessa,Lee Sin,Sylas,Miss Fortune,Rakan","Rich,Sponge,Ucal,Teddy,Andil",Poppy,Varus,Kalista,Skarner,Nocturne,Gwen,Sejuani,Ezreal,Kai'Sa,Xayah,Aatrox,Vi,Ahri,Ashe,Braum,Ambessa,Lee Sin,Sylas,Miss Fortune,Rakan,Rich,Sponge,Ucal,Teddy,Andil
2025-04-10,KR LCK 2025 Rounds 1-2,25.07,Loss,Red,BNK FEARX,"Kalista,Vi,Rumble,Alistar,Miss Fortune","Aurora,Ambessa,Gwen,Varus,Ezreal","Sion,Xin Zhao,Azir,Kai'Sa,Pantheon","Jayce,Naafiri,Taliyah,Xayah,Rakan","Rich,Sponge,Ucal,Teddy,Andil",Kalista,Vi,Rumble,Alistar,Miss Fortune,Aurora,Ambessa,Gwen,Varus,Ezreal,Sion,Xin Zhao,Azir,Kai'Sa,Pantheon,Jayce,Naafiri,Taliyah,Xayah,Rakan,Rich,Sponge,Ucal,Teddy,Andil
2025-04-10,KR LCK 2025 Rounds 1-2,25.07,Loss,Blue,BNK FEARX,"Varus,Kalista,Rumble,Alistar,Skarner","Vi,Aurora,Gwen,Lillia,Ivern","Ambessa,Zyra,Corki,Miss Fortune,Rell","Renekton,Viego,Ahri,Ezreal,Leona","Rich,Sponge,Ucal,Teddy,Andil",Varus,Kalista,Rumble,Alistar,Skarner,Vi,Aurora,Gwen,Lillia,Ivern,Ambessa,Zyra,Corki,Miss Fortune,Rell,Renekton,Viego,Ahri,Ezreal,Leona,Rich,Sponge,Ucal,Teddy,Andil
2025-04-13,KR LCK 2025 Rounds 1-2,25.07,Loss,Red,Nongshim RedForce,"Sejuani,Vi,Kalista,Elise,Nautilus","Naafiri,Jayce,Taliyah,Braum,Lulu","Ambessa,Xin Zhao,Azir,Miss Fortune,Rakan","Gwen,Poppy,Aurora,Ashe,Renata Glasc","Rich,Sponge,Ucal,Teddy,Pleata",Sejuani,Vi,Kalista,Elise,Nautilus,Naafiri,Jayce,Taliyah,Braum,Lulu,Ambessa,Xin Zhao,Azir,Miss Fortune,Rakan,Gwen,Poppy,Aurora,Ashe,Renata Glasc,Rich,Sponge,Ucal,Teddy,Pleata
2025-04-13,KR LCK 2025 Rounds 1-2,25.07,Win,Blue,Nongshim RedForce,"Sejuani,Rumble,Ahri,Elise,Neeko","Vi,Jayce,Taliyah,Alistar,Aatrox","Renekton,Naafiri,Viktor,Varus,Braum","K'Sante,Skarner,Yone,Kalista,Nautilus","Rich,Sponge,Ucal,Teddy,Pleata",Sejuani,Rumble,Ahri,Elise,Neeko,Vi,Jayce,Taliyah,Alistar,Aatrox,Renekton,Naafiri,Viktor,Varus,Braum,K'Sante,Skarner,Yone,Kalista,Nautilus,Rich,Sponge,Ucal,Teddy,Pleata
2025-04-13,KR LCK 2025 Rounds 1-2,25.07,Loss,Red,Nongshim RedForce,"Ahri,Vi,Sejuani,Elise,Ziggs","Taliyah,Sion,Ryze,Ezreal,Xayah","Rumble,Lillia,Corki,Kai'Sa,Rell","Jayce,Nocturne,Orianna,Zeri,Alistar","Rich,Sponge,Ucal,Teddy,Pleata",Ahri,Vi,Sejuani,Elise,Ziggs,Taliyah,Sion,Ryze,Ezreal,Xayah,Rumble,Lillia,Corki,Kai'Sa,Rell,Jayce,Nocturne,Orianna,Zeri,Alistar,Rich,Sponge,Ucal,Teddy,Pleata
2025-04-17,KR LCK 2025 Rounds 1-2,25.07,Loss,Blue,Hanwha Life Esports,"Yone,Sejuani,Kalista,Ashe,Rakan","Gwen,Vi,Varus,Ezreal,Poppy","Jayce,Naafiri,Taliyah,Xayah,Nautilus","Rumble,Xin Zhao,Ahri,Kai'Sa,Alistar","Rich,Sponge,Ucal,Teddy,Pleata",Yone,Sejuani,Kalista,Ashe,Rakan,Gwen,Vi,Varus,Ezreal,Poppy,Jayce,Naafiri,Taliyah,Xayah,Nautilus,Rumble,Xin Zhao,Ahri,Kai'Sa,Alistar,Rich,Sponge,Ucal,Teddy,Pleata
2025-04-17,KR LCK 2025 Rounds 1-2,25.07,Loss,Blue,Hanwha Life Esports,"Yone,Sejuani,Kalista,Elise,Ambessa","Gwen,Vi,Corki,Karma,Renekton","Sion,Skarner,Viktor,Ezreal,Braum","Nidalee,Maokai,Azir,Varus,Blitzcrank","Rich,Sponge,Ucal,Teddy,Pleata",Yone,Sejuani,Kalista,Elise,Ambessa,Gwen,Vi,Corki,Karma,Renekton,Sion,Skarner,Viktor,Ezreal,Braum,Nidalee,Maokai,Azir,Varus,Blitzcrank,Rich,Sponge,Ucal,Teddy,Pleata
2025-04-20,KR LCK 2025 Rounds 1-2,25.07,Loss,Red,Dplus KIA,"Gwen,Vi,Varus,Alistar,Nautilus","Azir,Kalista,Poppy,Ashe,Rakan","Ambessa,Sejuani,Viktor,Jhin,Elise","Renekton,Xin Zhao,Taliyah,Miss Fortune,Leona","Rich,Sponge,Ucal,Teddy,Pleata",Gwen,Vi,Varus,Alistar,Nautilus,Azir,Kalista,Poppy,Ashe,Rakan,Ambessa,Sejuani,Viktor,Jhin,Elise,Renekton,Xin Zhao,Taliyah,Miss Fortune,Leona,Rich,Sponge,Ucal,Teddy,Pleata
2025-04-20,KR LCK 2025 Rounds 1-2,25.07,Loss,Blue,Dplus KIA,"Corki,Ashe,Sylas,Alistar,Rakan","Gwen,Kalista,Vi,Nautilus,Renata Glasc","Sion,Maokai,Yone,Varus,Braum","Jax,Pantheon,Azir,Zeri,Poppy","Rich,Sponge,Ucal,Teddy,Pleata",Corki,Ashe,Sylas,Alistar,Rakan,Gwen,Kalista,Vi,Nautilus,Renata Glasc,Sion,Maokai,Yone,Varus,Braum,Jax,Pantheon,Azir,Zeri,Poppy,Rich,Sponge,Ucal,Teddy,Pleata
2025-04-20,KR LCK 2025 Rounds 1-2,25.07,Win,Red,Dplus KIA,"Vi,Gwen,Varus,Rakan,Alistar","Azir,Kalista,Poppy,Viktor,Karma","Rumble,Naafiri,Aurora,Ezreal,Rell","Jayce,Skarner,Ahri,Kai'Sa,Neeko","Rich,Sponge,Ucal,Teddy,Pleata",Vi,Gwen,Varus,Rakan,Alistar,Azir,Kalista,Poppy,Viktor,Karma,Rumble,Naafiri,Aurora,Ezreal,Rell,Jayce,Skarner,Ahri,Kai'Sa,Neeko,Rich,Sponge,Ucal,Teddy,Pleata
2025-04-23,KR LCK 2025 Rounds 1-2,25.08,Loss,Blue,KT Rolster,"Yone,Azir,Taliyah,Alistar,Varus","Gwen,Vi,Kalista,Kai'Sa,Ezreal","Jayce,Naafiri,Ahri,Xayah,Rakan","Rumble,Xin Zhao,Ryze,Miss Fortune,Poppy","Rich,Sponge,Ucal,Teddy,Pleata",Yone,Azir,Taliyah,Alistar,Varus,Gwen,Vi,Kalista,Kai'Sa,Ezreal,Jayce,Naafiri,Ahri,Xayah,Rakan,Rumble,Xin Zhao,Ryze,Miss Fortune,Poppy,Rich,Sponge,Ucal,Teddy,Pleata
2025-04-23,KR LCK 2025 Rounds 1-2,25.08,Loss,Blue,KT Rolster,"Yone,Azir,Sylas,Renekton,Alistar","Gwen,Vi,Kalista,Braum,Gnar","Ambessa,Skarner,Aurora,Ezreal,Bard","Aatrox,Lillia,Taliyah,Varus,Rell","Rich,Sponge,Ucal,Teddy,Pleata",Yone,Azir,Sylas,Renekton,Alistar,Gwen,Vi,Kalista,Braum,Gnar,Ambessa,Skarner,Aurora,Ezreal,Bard,Aatrox,Lillia,Taliyah,Varus,Rell,Rich,Sponge,Ucal,Teddy,Pleata
2025-04-26,KR LCK 2025 Rounds 1-2,25.08,Loss,Blue,Gen.G,"Varus,Taliyah,Xin Zhao,Rell,Nautilus","Vi,Gwen,Kalista,Alistar,Rakan","Jayce,Skarner,Azir,Ezreal,Leona","Rumble,Naafiri,Ahri,Jhin,Poppy","Rich,Sponge,Ucal,Teddy,Andil",Varus,Taliyah,Xin Zhao,Rell,Nautilus,Vi,Gwen,Kalista,Alistar,Rakan,Jayce,Skarner,Azir,Ezreal,Leona,Rumble,Naafiri,Ahri,Jhin,Poppy,Rich,Sponge,Ucal,Teddy,Andil
2025-04-26,KR LCK 2025 Rounds 1-2,25.08,Loss,Blue,Gen.G,"Viktor,Xin Zhao,Nocturne,Hwei,Rell","Gwen,Vi,Kalista,Nautilus,Jax","Yorick,Lillia,Ryze,Varus,Braum","Renekton,Nidalee,Galio,Miss Fortune,Alistar","Rich,Sponge,Ucal,Teddy,Andil",Viktor,Xin Zhao,Nocturne,Hwei,Rell,Gwen,Vi,Kalista,Nautilus,Jax,Yorick,Lillia,Ryze,Varus,Braum,Renekton,Nidalee,Galio,Miss Fortune,Alistar,Rich,Sponge,Ucal,Teddy,Andil
2025-05-01,KR LCK 2025 Rounds 1-2,25.08,Win,Red,OKSavingsBank BRION,"Vi,Gwen,Yone,Rakan,Poppy","Varus,Jayce,Naafiri,Neeko,Renata Glasc","Aurora,Nocturne,Taliyah,Kalista,Alistar","Rumble,Xin Zhao,Azir,Jhin,Nautilus","Rich,Sponge,Ucal,LazyFeel,Andil",Vi,Gwen,Yone,Rakan,Poppy,Varus,Jayce,Naafiri,Neeko,Renata Glasc,Aurora,Nocturne,Taliyah,Kalista,Alistar,Rumble,Xin Zhao,Azir,Jhin,Nautilus,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-01,KR LCK 2025 Rounds 1-2,25.08,Win,Blue,OKSavingsBank BRION,"Yone,Sylas,Ashe,Kai'Sa,Ezreal","Vi,Gwen,Naafiri,Xayah,Zeri","Jayce,Poppy,Viktor,Caitlyn,Elise","Ambessa,Sejuani,Orianna,Jinx,Rakan","Rich,Sponge,Ucal,LazyFeel,Andil",Yone,Sylas,Ashe,Kai'Sa,Ezreal,Vi,Gwen,Naafiri,Xayah,Zeri,Jayce,Poppy,Viktor,Caitlyn,Elise,Ambessa,Sejuani,Orianna,Jinx,Rakan,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-01,KR LCK 2025 Rounds 1-2,25.08,Loss,Red,OKSavingsBank BRION,"Vi,Gwen,Naafiri,Rakan,Neeko","Jayce,Poppy,Pantheon,Viktor,Corki","Renekton,Lillia,Ryze,Miss Fortune,Rell","Sion,Wukong,Ahri,Varus,Braum","Rich,Sponge,Ucal,LazyFeel,Andil",Vi,Gwen,Naafiri,Rakan,Neeko,Jayce,Poppy,Pantheon,Viktor,Corki,Renekton,Lillia,Ryze,Miss Fortune,Rell,Sion,Wukong,Ahri,Varus,Braum,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-03,KR LCK 2025 Rounds 1-2,25.08,Win,Red,BNK FEARX,"Vi,Kalista,Varus,Rakan,Ashe","Nocturne,Lillia,Yorick,Poppy,Alistar","Sion,Viego,Taliyah,Ezreal,Rell","Jayce,Skarner,Ahri,Lucian,Milio","Rich,Sponge,Ucal,LazyFeel,Andil",Vi,Kalista,Varus,Rakan,Ashe,Nocturne,Lillia,Yorick,Poppy,Alistar,Sion,Viego,Taliyah,Ezreal,Rell,Jayce,Skarner,Ahri,Lucian,Milio,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-03,KR LCK 2025 Rounds 1-2,25.08,Win,Blue,BNK FEARX,"Varus,Poppy,Alistar,Rakan,Ezreal","Vi,Kalista,Taliyah,Rell,Braum","Gwen,Naafiri,Aurora,Jhin,Nautilus","Rumble,Xin Zhao,Azir,Kai'Sa,Leona","Rich,Sponge,Ucal,LazyFeel,Andil",Varus,Poppy,Alistar,Rakan,Ezreal,Vi,Kalista,Taliyah,Rell,Braum,Gwen,Naafiri,Aurora,Jhin,Nautilus,Rumble,Xin Zhao,Azir,Kai'Sa,Leona,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-08,KR LCK 2025 Rounds 1-2,25.09,Loss,Blue,T1,"Azir,Kalista,Varus,Rakan,Rell","Gwen,Vi,Xin Zhao,Ambessa,Wukong","Sion,Viego,Taliyah,Ezreal,Leona","Camille,Nocturne,Ahri,Miss Fortune,Nautilus","Rich,Sponge,Ucal,LazyFeel,Andil",Azir,Kalista,Varus,Rakan,Rell,Gwen,Vi,Xin Zhao,Ambessa,Wukong,Sion,Viego,Taliyah,Ezreal,Leona,Camille,Nocturne,Ahri,Miss Fortune,Nautilus,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-08,KR LCK 2025 Rounds 1-2,25.09,Loss,Red,T1,"Vi,Xin Zhao,Azir,Tahm Kench,Rakan","Taliyah,Gwen,Kalista,Varus,Miss Fortune","Rumble,Naafiri,Annie,Jhin,Alistar","Jayce,Pantheon,Viktor,Xayah,Gragas","Rich,Sponge,Ucal,LazyFeel,Andil",Vi,Xin Zhao,Azir,Tahm Kench,Rakan,Taliyah,Gwen,Kalista,Varus,Miss Fortune,Rumble,Naafiri,Annie,Jhin,Alistar,Jayce,Pantheon,Viktor,Xayah,Gragas,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-11,KR LCK 2025 Rounds 1-2,25.09,Loss,Blue,Hanwha Life Esports,"Yone,Rumble,Sylas,Sejuani,Nocturne","Vi,Naafiri,Taliyah,Viego,Elise","Jayce,Poppy,Azir,Varus,Karma","Nidalee,Skarner,Viktor,Kalista,Renata Glasc","Rich,Sponge,Ucal,LazyFeel,Andil",Yone,Rumble,Sylas,Sejuani,Nocturne,Vi,Naafiri,Taliyah,Viego,Elise,Jayce,Poppy,Azir,Varus,Karma,Nidalee,Skarner,Viktor,Kalista,Renata Glasc,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-11,KR LCK 2025 Rounds 1-2,25.09,Loss,Red,Hanwha Life Esports,"Vi,Yone,Azir,Varus,Rakan","Naafiri,Taliyah,Poppy,Kalista,Alistar","Aurora,Pantheon,Ryze,Miss Fortune,Neeko","Gwen,Xin Zhao,Ahri,Jhin,Rell","Rich,Sponge,Ucal,LazyFeel,Andil",Vi,Yone,Azir,Varus,Rakan,Naafiri,Taliyah,Poppy,Kalista,Alistar,Aurora,Pantheon,Ryze,Miss Fortune,Neeko,Gwen,Xin Zhao,Ahri,Jhin,Rell,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-14,KR LCK 2025 Rounds 1-2,25.09,Loss,Blue,Dplus KIA,"Rumble,Poppy,Xin Zhao,Alistar,Ezreal","Vi,Naafiri,Aurora,Varus,Kalista","Gnar,Pantheon,Azir,Kai'Sa,Neeko","Gwen,Sejuani,Yone,Miss Fortune,Fiddlesticks","Rich,Sponge,Ucal,LazyFeel,Andil",Rumble,Poppy,Xin Zhao,Alistar,Ezreal,Vi,Naafiri,Aurora,Varus,Kalista,Gnar,Pantheon,Azir,Kai'Sa,Neeko,Gwen,Sejuani,Yone,Miss Fortune,Fiddlesticks,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-14,KR LCK 2025 Rounds 1-2,25.09,Win,Blue,Dplus KIA,"Rumble,Poppy,Nidalee,Varus,Alistar","Vi,Naafiri,Kalista,Rakan,Nautilus","Sion,Xin Zhao,Taliyah,Lucian,Braum","Jayce,Lee Sin,Annie,Ezreal,Rell","Rich,Sponge,Ucal,LazyFeel,Andil",Rumble,Poppy,Nidalee,Varus,Alistar,Vi,Naafiri,Kalista,Rakan,Nautilus,Sion,Xin Zhao,Taliyah,Lucian,Braum,Jayce,Lee Sin,Annie,Ezreal,Rell,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-14,KR LCK 2025 Rounds 1-2,25.09,Loss,Red,Dplus KIA,"Vi,Poppy,Sylas,Ambessa,Viktor","Kalista,Ryze,Aurora,Jhin,Rakan","Rumble,Wukong,Ahri,Xayah,Gragas","Camille,Naafiri,Galio,Varus,Alistar","Rich,Sponge,Ucal,LazyFeel,Andil",Vi,Poppy,Sylas,Ambessa,Viktor,Kalista,Ryze,Aurora,Jhin,Rakan,Rumble,Wukong,Ahri,Xayah,Gragas,Camille,Naafiri,Galio,Varus,Alistar,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-17,KR LCK 2025 Rounds 1-2,25.09,Loss,Blue,Nongshim RedForce,"Yone,Gwen,Azir,Varus,Rumble","Vi,Naafiri,Taliyah,Viktor,Sion","Yorick,Xin Zhao,Ahri,Kalista,Renata Glasc","Jayce,Pantheon,Ryze,Draven,Elise","Rich,Sponge,Ucal,LazyFeel,Andil",Yone,Gwen,Azir,Varus,Rumble,Vi,Naafiri,Taliyah,Viktor,Sion,Yorick,Xin Zhao,Ahri,Kalista,Renata Glasc,Jayce,Pantheon,Ryze,Draven,Elise,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-17,KR LCK 2025 Rounds 1-2,25.09,Win,Blue,Nongshim RedForce,"Yone,Azir,Sejuani,Alistar,Orianna","Vi,Naafiri,Taliyah,Ezreal,Xayah","Gnar,Poppy,Viktor,Lucian,Braum","Gwen,Nocturne,Sylas,Varus,Shen","Rich,Sponge,Ucal,LazyFeel,Andil",Yone,Azir,Sejuani,Alistar,Orianna,Vi,Naafiri,Taliyah,Ezreal,Xayah,Gnar,Poppy,Viktor,Lucian,Braum,Gwen,Nocturne,Sylas,Varus,Shen,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-17,KR LCK 2025 Rounds 1-2,25.09,Loss,Red,Nongshim RedForce,"Vi,Yone,Sejuani,Nautilus,Rell","Naafiri,Sion,Annie,Ezreal,Wukong","Aurora,Skarner,Taliyah,Jhin,Alistar","Rumble,Viego,Azir,Miss Fortune,Leona","Rich,Sponge,Ucal,LazyFeel,Andil",Vi,Yone,Sejuani,Nautilus,Rell,Naafiri,Sion,Annie,Ezreal,Wukong,Aurora,Skarner,Taliyah,Jhin,Alistar,Rumble,Viego,Azir,Miss Fortune,Leona,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-21,KR LCK 2025 Rounds 1-2,25.1,Win,Blue,DN Freecs,"Yone,Rumble,Ahri,Nocturne,Viktor","Vi,Naafiri,Poppy,Renekton,Varus","Sion,Pantheon,Azir,Ezreal,Neeko","Ambessa,Trundle,Hwei,Kalista,Renata Glasc","Rich,Sponge,Ucal,LazyFeel,Andil",Yone,Rumble,Ahri,Nocturne,Viktor,Vi,Naafiri,Poppy,Renekton,Varus,Sion,Pantheon,Azir,Ezreal,Neeko,Ambessa,Trundle,Hwei,Kalista,Renata Glasc,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-21,KR LCK 2025 Rounds 1-2,25.1,Win,Red,DN Freecs,"Vi,Yone,Kalista,Rakan,Poppy","Naafiri,Rumble,Pantheon,Varus,Neeko","Jayce,Xin Zhao,Ryze,Senna,Alistar","Gwen,Wukong,Taliyah,Lucian,Braum","Rich,Sponge,Ucal,LazyFeel,Andil",Vi,Yone,Kalista,Rakan,Poppy,Naafiri,Rumble,Pantheon,Varus,Neeko,Jayce,Xin Zhao,Ryze,Senna,Alistar,Gwen,Wukong,Taliyah,Lucian,Braum,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-23,KR LCK 2025 Rounds 1-2,25.1,Loss,Blue,Gen.G,"Rumble,Azir,Taliyah,Jhin,Rakan","Vi,Kalista,Pantheon,Ezreal,Kai'Sa","Gnar,Poppy,Viktor,Senna,Gragas","Gwen,Nocturne,Galio,Tristana,Alistar","Rich,Sponge,Ucal,LazyFeel,Andil",Rumble,Azir,Taliyah,Jhin,Rakan,Vi,Kalista,Pantheon,Ezreal,Kai'Sa,Gnar,Poppy,Viktor,Senna,Gragas,Gwen,Nocturne,Galio,Tristana,Alistar,Rich,Sponge,Ucal,LazyFeel,Andil
2025-05-23,KR LCK 2025 Rounds 1-2,25.1,Loss,Red,Gen.G,"Vi,Azir,Viktor,Jhin,Alistar","Pantheon,Taliyah,Kalista,Ezreal,Rakan","Yorick,Trundle,Ryze,Varus,Rell","Jayce,Xin Zhao,Ahri,Lucian,Braum","Rich,Sponge,Ucal,LazyFeel,Andil",Vi,Azir,Viktor,Jhin,Alistar,Pantheon,Taliyah,Kalista,Ezreal,Rakan,Yorick,Trundle,Ryze,Varus,Rell,Jayce,Xin Zhao,Ahri,Lucian,Braum,Rich,Sponge,Ucal,LazyFeel,Andil
